563	7.5031
564	7.7945
565	6.1309
566	6.7915
567	7.9205
568	8.5461
569	10.2
570	10.148
571	7.954
572	6.6
573	9.71
574	8.8986
575	8.8666
576	10.869
577	14.247
578	14.169
579	11.31
580	10.318
581	9.8564
582	10.196
583	10.414
584	7.4368
585	8.3742
586	8.2285
587	9.7464
588	11.015
589	10.623
590	11.301
591	9.7741
592	11.017
593	11.782
594	11.064
595	10.894
596	10.167
597	9.3596
598	10.068
599	10.122
600	11.108
601	11.279
602	8.2518
603	6.584
604	6.734
605	8.3829
606	6.6153
607	6.7726
608	6.8629
609	6.8556
610	8.7515
611	9.1848
612	10.776
613	10.805
614	11.258
615	7.525
616	8.4601
617	7.4623
618	6.71
619	9.0071
620	8.6342
621	6.9088
622	9.6371
623	8.5272
624	8.4733
625	10.275
626	9.1193
627	7.9285
628	6.6655
629	6.8272
630	10.617
631	8.0137
632	6.2977
633	6.3968
634	7.2395
635	6.3655
636	7.2038
637	6.9008
638	5.6211
639	5.2009
640	5.3655
641	6.2861
642	5.3108
643	5.7274
644	5.4405
645	4.6284
646	4.7231
647	4.9401
648	4.3065
649	4.3494
650	4.396
651	3.2511
652	4.4172
653	4.1593
654	4.2365
655	5.0151
656	4.6874
657	3.9015
658	4.1142
659	3.9547
660	3.9001
661	4.7216
662	5.1251
663	4.2191
664	3.1375
665	3.49
666	3.0647
667	2.6852
668	3.8855
669	4.2577
670	3.3072
671	2.8651
672	3.6677
673	4.3538
674	3.8942
675	3.5286
676	4.0078
677	3.7537
678	4.0486
679	5.0406
680	4.6211
681	5.2751
682	4.0647
683	4.7493
684	4.6524
685	5.0472
686	5.5111
687	4.4631
688	5.8236
689	4.0734
690	3.1681
691	4.801
692	4.7762
693	4.9977
694	2.5497
695	4.4485
696	4.2402
697	5.0006
698	7.6284
699	10.25
700	9.8112
701	10.212
702	8.6444
703	7.9175
704	4.9853
705	3.455
706	4.4966
707	3.5133
708	3.7784
709	2.7107
710	3.6852
711	6.1156
712	5.8214
713	7.514
714	7.8891
715	9.0654
716	8.0414
717	5.9401
718	4.372
719	4.2023
720	4.7151
721	3.5614
722	2.9969
723	3.2781
724	3.5861
725	3.0217
726	3.1382
727	3.6721
728	3.7799
729	3.2373
730	4.6998
731	4.7813
732	5.1491
733	4.4223
734	4.1586
735	5.4099
736	3.9124
737	4.8498
738	3.6699
739	2.4696
740	1.8695
741	3.5097
742	3.305
743	3.2744
744	4.0763
745	5.1666
746	5.8469
747	6.5716
748	5.0938
749	4.2599
750	4.3014
751	2.9037
752	4.1943
753	5.5658
754	5.3647
755	4.8396
756	3.4019
757	3.364
758	2.892
759	2.3443
760	3.2081
761	2.9496
762	3.0901
763	2.1703
764	2.0384
765	3.3749
766	3.3574
767	5.0086
768	6.1623
769	4.7624
770	3.8294
771	3.3888
772	5.4004
773	6.1215
774	4.2147
775	2.9758
776	3.5082
777	4.018
778	3.7923
779	4.6182
780	4.707
781	4.876
782	4.632
783	6.1572
784	5.7347
785	4.9824
786	4.7041
787	3.0071
788	3.3232
789	1.6371
790	2.4048
791	4.2409
792	3.1142
793	2.0705
794	1.332
795	2.1608
796	1.2518
797	2.3589
798	8.533
799	8.0756
800	10.975
801	9.8185
802	10.175
803	11.658
804	8.6014
805	8.4237
806	5.8702
807	4.4456
808	6.6014
809	5.7522
810	6.0042
811	7.75
812	5.8811
813	7.9758
814	11.823
815	9.6568
816	8.4208
817	9.4733
818	7.6634
819	6.8942
820	5.1164
821	5.9518
822	8.0188
823	6.3618
824	6.1448
825	3.5614
826	2.2861
827	2.7704
828	5.1404
829	4.6568
830	4.9438
831	4.7406
832	4.3706
833	4.5912
834	4.2263
835	6.7522
836	7.0763
837	6.8374
838	7.6349
839	7.8025
840	6.8709
841	6.5854
842	6.4835
843	5.7012
844	5.6298
845	4.7486
846	4.3553
847	3.7893
848	3.7384
849	4.5322
850	4.7121
851	4.5432
852	4.8833
853	4.0326
854	3.4033
855	4.592
856	6.4623
857	5.1703
858	6.0129
859	5.3072
860	4.8178
861	4.8891
862	2.8389
863	3.2518
864	3.8374
865	8.5665
866	8.6553
867	8.1091
868	8.4565
869	8.3502
870	4.8301
871	2.7522
872	2.4922
873	4.8163
874	2.9926
875	6.3363
876	8.1623
877	8.8054
878	9.5089
879	10.521
880	10.534
881	10.122
882	9.1353
883	9.2453
884	6.6124
885	6.7172
886	3.7537
887	3.9103
888	3.2584
889	3.0363
890	3.7435
891	3.7595
892	5.506
893	7.2635
894	8.9765
895	10.649
896	9.7755
897	8.6714
898	11.652
899	10.409
900	9.5898
901	10.207
902	11.154
903	8.7792
904	9.1004
905	8.2817
906	8.8644
907	9.3451
908	7.8899
909	6.7639
910	5.8549
911	3.8469
912	2.7987
913	8.0086
914	4.0639
915	2.3997
916	6.3087
917	10.06
918	9.876
919	9.3436
920	10.604
921	10.459
922	11.78
923	11.18
924	11.02
925	12.771
926	12.089
927	11.54
928	12.173
929	12.039
930	12.221
931	12.403
932	12.539
933	12.905
934	13.487
935	10.547
936	10.62
937	13.05
938	11.846
939	11.768
940	10.689
941	11.443
942	12.359
943	12.947
944	13.387
945	12.515
946	11.756
947	12.83
948	12.112
949	9.6393
950	11.958
951	12.602
952	10.83
953	11.365
954	12.368
955	12.394
956	11.55
957	11.485
958	10.867
959	11.716
960	12.207
961	10.995
962	11.992
963	11.693
964	13.074
965	12.939
966	10.477
967	9.3698
968	10.478
969	8.4856
970	9.1047
971	9.4827
972	9.0064
973	9.5825
974	11.142
975	7.9889
976	8.8753
977	8.7413
978	6.4922
979	7.0763
980	6.8192
981	7.758
982	10.356
983	9.0749
984	7.8913
985	7.7872
986	6.9175
987	8.0122
988	5.8971
989	7.726
990	7.6626
991	4.4601
992	4.128
993	4.7187
994	5.23
995	5.0042
996	5.6051
997	5.5781
998	6.2744
999	4.4995
1000	5.1885
1001	4.8564
1002	4.9875
1003	5.053
1004	5.4259
1005	5.3203
1006	5.4616
1007	5.1251
1008	5.667
1009	5.3458
1010	4.8178
1011	5.1848
1012	5.3363
1013	4.9248
1014	4.9736
1015	5.1302
1016	4.9583
1017	4.7551
1018	4.5745
1019	4.2402
1020	3.9175
1021	4.3123
1022	4.2402
1023	4.2009
1024	4.0108
1025	4.2649
1026	4.4703
1027	4.5971
1028	4.7486
1029	4.254
1030	4.4689
1031	4.5774
1032	4.6612
1033	4.643
1034	4.9561
1035	4.9758
1036	5.0603
1037	5.2693
1038	5.1149
1039	5.0982
1040	5.1812
1041	5.1135
1042	5.0902
1043	4.9241
1044	4.4601
1045	4.0464
1046	3.9991
1047	4.4157
1048	4.5235
1049	4.4929
1050	4.2773
1051	4.0545
1052	3.935
1053	3.5483
1054	3.4696
1055	3.2336
1056	3.3647
1057	3.6597
1058	3.6794
1059	4.0239
1060	4.1579
1061	4.3152
1062	4.2599
1063	4.5475
1064	4.5985
1065	4.7085
1066	4.667
1067	4.6422
1068	4.5687
1069	4.4711
1070	4.4915
1071	4.5526
1072	4.4201
1073	4.4754
1074	4.4966
1075	4.4135
1076	4.3392
1077	4.5228
1078	4.4215
1079	4.262
1080	4.6313
1081	4.994
1082	5.447
1083	5.8258
1084	6.254
1085	6.1863
1086	5.9896
1087	5.8717
1088	5.8935
1089	5.5373
1090	5.2963
1091	5.3494
1092	5.4871
1093	5.5352
1094	5.6692
1095	5.7551
1096	5.9918
1097	6.4645
1098	6.541
1099	6.6357
1100	6.6546
1101	6.5191
1102	6.4638
1103	6.5614
1104	6.2875
1105	6.1877
1106	6.0035
1107	5.9642
1108	6.0931
1109	6.2162
1110	6.1586
1111	6.1899
1112	6.136
1113	6.3014
1114	6.6816
1115	6.8148
1116	6.7406
1117	6.498
1118	6.5155
1119	6.4922
1120	6.6058
1121	6.474
1122	6.5898
1123	6.7551
1124	6.9802
1125	6.9802
1126	6.9569
1127	7.1266
1128	6.7158
1129	6.8753
1130	7.0006
1131	7.0486
1132	7.2504
1133	7.179
1134	7.0705
1135	6.7886
1136	6.5483
1137	6.2264
1138	6.9256
1139	7.1011
1140	7.1222
1141	7.4114
1142	7.136
1143	6.8607
1144	6.5978
1145	6.4332
1146	6.6969
1147	6.5184
1148	6.5818
1149	6.297
1150	6.2183
1151	5.9583
1152	6.0049
1153	6.128
1154	6.2242
1155	6.1542
1156	6.372
1157	6.7158
1158	6.3669
1159	6.557
1160	6.8389
1161	7.2038
1162	7.5293
1163	7.458
1164	7.2846
1165	7.4128
1166	7.2613
1167	6.9066
1168	7.0144
1169	7.1142
1170	6.8979
1171	6.7857
1172	7.1455
1173	7.2307
1174	7.0909
1175	7.2562
1176	6.4682
1177	6.86
1178	6.9008
1179	7.0071
1180	6.6328
1181	6.9285
1182	6.7894
1183	6.4274
1184	6.2577
1185	6.5942
1186	6.6714
1187	6.675
1188	7.0727
1189	6.5949
1190	7.0567
1191	6.7558
1192	6.5971
1193	6.5912
1194	6.3298
1195	6.5133
1196	6.5424
1197	7.053
1198	7.3837
1199	7.0253
1200	6.8731
1201	6.6932
1202	6.9307
1203	6.7915
1204	7.2584
1205	7.3757
1206	6.6845
1207	6.4587
1208	6.5403
1209	6.9154
1210	6.5628
1211	6.8687
1212	7.1455
1213	7.4674
1214	6.9445
1215	7.2934
1216	6.699
1217	6.5315
1218	6.4944
1219	6.3232
1220	6.5665
1221	6.7384
1222	6.8717
1223	6.8316
1224	6.1979
1225	6.5607
1226	6.0348
1227	5.7362
1228	6.0064
1229	6.5009
1230	6.8819
1231	6.7041
1232	6.9256
1233	7.2511
1234	7.498
1235	7.1193
1236	6.9765
1237	7.4718
1238	6.8622
1239	6.6124
1240	6.4252
1241	6.6349
1242	6.5432
1243	6.911
1244	7.2511
1245	7.1084
1246	7.6131
1247	7.557
1248	6.9831
1249	6.9379
1250	6.8287
1251	6.6998
1252	6.6553
1253	6.6524
1254	6.7915
1255	6.2438
1256	6.4478
1257	6.1266
1258	6.6218
1259	5.5301
1260	6.1601
1261	6.2686
1262	5.5483
1263	4.6
1264	4.5352
1265	5.3094
1266	4.691
1267	4.6393
1268	4.4915
1269	4.9408
1270	4.3553
1271	3.7558
1272	4.144
1273	3.581
1274	3.5672
1275	3.4871
1276	3.3793
1277	3.5803
1278	3.5548
1279	3.9299
1280	3.3341
1281	3.5774
1282	3.8811
1283	3.5228
1284	3.533
1285	3.6947
1286	3.9882
1287	3.9918
1288	3.6808
1289	3.8804
1290	3.5534
1291	3.4281
1292	3.38
1293	3.3494
1294	3.7318
1295	3.6735
1296	4.9591
1297	4.4208
1298	4.3086
1299	3.9408
1300	3.6532
1301	3.5388
1302	3.069
1303	3.3006
1304	3.3968
1305	3.6058
1306	3.6073
1307	3.4492
1308	3.5832
1309	3.4019
1310	3.9598
1311	3.8498
1312	4.0049
1313	3.7384
1314	3.348
1315	3.4121
1316	3.7034
1317	3.8134
1318	3.5767
1319	3.3312
1320	3.3203
1321	3.348
1322	2.6306
1323	2.8644
1324	3.5155
1325	3.5636
1326	3.0363
1327	3.3516
1328	3.6226
1329	3.2555
1330	3.5119
1331	3.2635
1332	2.8833
1333	2.0137
1334	1.7471
1335	2.2446
1336	1.9255
1337	1.7842
1338	1.2919
1339	1.7646
1340	1.3167
1341	0.91462
1342	1.179
1343	1.3298
1344	1.0785
1345	0.75001
1346	0.58177
1347	1.0406
1348	1.1542
1349	1.1732
1350	1.4944
1351	1.3443
1352	1.0858
1353	1.0057
1354	1.1317
1355	1.5599
1356	2.2395
1357	2.0486
1358	1.6109
1359	1.8644
1360	2.5104
1361	2.5432
1362	2.8542
1363	2.7821
1364	2.742
1365	3.3727
1366	3.5832
1367	3.4936
1368	4.1462
1369	4.978
1370	4.8746
1371	5.6488
1372	5.7049
1373	5.4733
1374	5.3946
1375	5.2781
1376	5.6597
1377	5.7427
1378	5.7507
1379	5.9692
1380	6.4645
1381	6.2955
1382	6.3902
1383	5.7915
1384	5.6233
1385	5.3371
1386	4.9758
1387	4.8695
1388	4.9641
1389	4.6342
1390	4.6073
1391	4.675
1392	4.7952
1393	4.9816
1394	5.0319
1395	5.6095
1396	5.6517
1397	5.8505
1398	4.8695
1399	5.2599
1400	5.2307
1401	4.6517
1402	5.3152
1403	5.3072
1404	5.0668
1405	5.0996
1406	4.6874
1407	4.8309
1408	5.3829
1409	5.517
1410	5.1666
1411	4.7464
1412	4.4092
1413	4.5315
1414	4.8826
1415	4.6189
1416	4.281
1417	4.2111
1418	4.2278
1419	4.9576
1420	4.9394
1421	4.9802
1422	5.2067
1423	4.9015
1424	5.1994
1425	5.305
1426	5.2475
1427	5.2285
1428	5.6852
1429	4.3443
1430	4.4514
1431	4.1084
1432	4.0843
1433	4.4507
1434	4.5381
1435	4.1011
1436	4.2212
1437	4.27
1438	4.0479
1439	4.147
1440	4.3043
1441	4.3261
1442	4.0683
1443	3.9474
1444	4.2926
1445	3.9124
1446	4.254
1447	4.0676
1448	3.7886
1449	4.4121
1450	4.86
1451	4.3764
1452	5.3072
1453	5.305
1454	5.2162
1455	4.7274
1456	4.2599
1457	4.6444
1458	4.6881
1459	5.01
1460	4.8119
1461	5.1324
1462	5.2577
1463	4.8425
1464	4.3174
1465	4.3829
1466	4.4565
1467	4.281
1468	4.4259
1469	4.549
1470	4.6393
1471	4.7325
1472	4.5184
1473	4.5861
1474	4.0982
1475	3.6277
1476	4.364
1477	4.6561
1478	5.0006
1479	5.3742
1480	6.2839
1481	5.9103
1482	5.8571
1483	5.533
1484	5.0093
1485	4.7355
1486	3.8826
1487	4.1309
1488	3.7908
1489	3.911
1490	4.3239
1491	4.4973
1492	4.7595
1493	5.1368
1494	5.7558
1495	5.8899
1496	5.5716
1497	4.391
1498	3.6357
1499	3.5242
1500	3.1491
1501	3.372
1502	3.7755
1503	4.2504
1504	4.6481
1505	4.6175
1506	4.758
1507	4.4529
1508	4.4958
1509	4.4332
1510	4.683
1511	4.7595
1512	4.6801
1513	4.3749
1514	4.3902
1515	4.6969
1516	4.5789
1517	4.3844
1518	4.7442
1519	4.8185
1520	4.9875
1521	5.321
1522	4.6998
1523	4.9073
1524	4.541
1525	3.6575
1526	3.1695
1527	3.34
1528	3.3778
1529	3.1229
1530	3.2555
1531	3.0858
1532	3.3239
1533	3.8127
1534	3.6648
1535	3.9904
1536	4.0406
1537	4.2045
1538	3.726
1539	3.6386
1540	3.6896
1541	3.1222
1542	3.3021
1543	3.396
1544	3.4427
1545	3.742
1546	4.2693
1547	3.8491
1548	3.9503
1549	3.7216
1550	3.7151
1551	3.061
1552	3.187
1553	2.9423
1554	2.4201
1555	2.4434
1556	2.6553
1557	2.498
1558	2.262
1559	2.3851
1560	2.0057
1561	1.3218
1562	1.3968
1563	1.329
1564	1.8447
1565	2.2009
1566	2.6655
1567	2.4128
1568	2.1236
1569	1.8549
1570	2.0683
1571	1.6524
1572	1.0406
1573	1.6306
1574	1.1826
1575	1.3691
1576	1.6531
1577	2.144
1578	2.6743
1579	2.9328
1580	3.3261
1581	3.4194
1582	3.643
1583	3.5628
1584	3.7049
1585	3.7063
1586	3.7602
1587	3.7551
1588	3.8236
1589	3.8993
1590	4.2271
1591	4.096
1592	4.1834
1593	3.9641
1594	3.3931
1595	3.3647
1596	3.1819
1597	3.2985
1598	3.4361
1599	3.6772
1600	3.5468
1601	3.3968
1602	3.4973
1603	3.2606
1604	2.8083
1605	2.4346
1606	2.1724
1607	2.4762
1608	2.4696
1609	2.2555
1610	1.707
1611	1.4907
1612	1.3276
1613	1.2489
1614	1.4594
1615	1.6386
1616	1.9438
1617	1.6415
1618	1.6043
1619	2.1338
1620	1.9991
1621	1.5126
1622	0.95613
1623	0.94156
1624	1.0705
1625	0.83304
1626	0.62474
1627	0.93355
1628	0.78934
1629	0.76822
1630	0.69976
1631	0.67499
1632	1.458
1633	1.7719
1634	2.3181
1635	2.943
1636	3.1069
1637	2.6226
1638	2.4194
1639	2.018
1640	1.8156
1641	1.6422
1642	1.7639
1643	1.3035
1644	1.2613
1645	2.2161
1646	1.3065
1647	1.2802
1648	0.4514
1649	1.163
1650	2.0268
1651	1.9438
1652	1.2955
1653	0.66407
1654	0.54972
1655	0.35307
1656	0.31083
1657	0.31738
1658	0.31156
1659	0.31156
1660	0.80245
1661	0.89641
1662	0.59197
1663	1.0989
1664	1.6466
1665	1.4368
1666	1.0741
1667	0.67572
1668	0.66188
1669	0.99255
1670	0.98672
1671	0.95467
1672	0.87966
1673	1.1091
1674	1.1084
1675	0.65533
1676	0.98526
1677	1.0173
1678	1.3582
1679	1.6131
1680	1.683
1681	1.4412
1682	1.1244
1683	0.82357
1684	0.68446
1685	1.0566
1686	1.2686
1687	1.7726
1688	1.7063
1689	2.1812
1690	1.4805
1691	1.3618
1692	0.98745
1693	1.5956
1694	2.2176
1695	2.3276
1696	2.2635
1697	2.203
1698	2.3596
1699	2.0705
1700	2.3312
1701	2.6284
1702	2.5585
1703	2.4769
1704	2.6065
1705	2.7944
1706	2.34
1707	2.5031
1708	2.726
1709	2.5089
1710	2.6065
1711	2.8607
1712	2.7675
1713	2.0829
1714	2.2081
1715	2.4718
1716	2.0909
1717	2.1171
1718	2.3808
1719	1.7937
1720	1.4478
1721	1.2992
1722	1.4412
1723	1.6415
1724	1.4281
1725	1.7522
1726	1.6765
1727	1.4536
1728	1.4834
1729	3.0137
1730	3.4208
1731	3.3589
1732	3.3829
1733	3.2329
1734	4.2562
1735	4.9001
1736	3.2402
1737	3.5111
1738	3.6357
1739	3.1579
1740	3.0923
1741	4.12
1742	4.305
1743	3.7478
1744	4.2052
1745	3.7456
1746	3.7333
1747	5.482
1748	5.5607
1749	5.8585
1750	3.6218
1751	4.4645
1752	4.6058
1753	4.407
1754	4.0166
1755	3.8134
1756	4.1331
1757	3.2475
1758	4.23
1759	3.7333
1760	4.6794
1761	3.777
1762	3.096
1763	3.6619
1764	3.1724
1765	1.2496
1766	2.3939
1767	2.836
1768	2.0537
1769	2.0406
1770	2.5636
1771	2.5242
1772	5.2336
1773	4.4368
1774	3.6546
1775	4.4288
1776	4.9438
1777	6.0982
1778	5.7966
1779	6.2307
1780	6.7143
1781	6.8214
1782	7.0057
1783	7.4886
1784	7.9838
1785	8.7063
1786	6.2948
1787	6.3618
1788	6.541
1789	6.3487
1790	6.8003
1791	6.4973
1792	6.5767
1793	6.0545
1794	6.0304
1795	6.155
1796	5.5949
1797	5.9306
1798	5.6349
1799	5.4958
1800	5.7325
1801	5.7056
1802	5.6291
1803	5.1899
1804	4.9299
1805	4.7253
1806	5.3553
1807	5.4208
1808	4.5767
1809	3.895
1810	4.557
1811	4.2599
1812	3.9955
1813	4.447
1814	4.9452
1815	5.0042
1816	5.2489
1817	4.978
1818	5.1266
1819	5.321
1820	6.0377
1821	5.9787
1822	6.2985
1823	6.4376
1824	6.3065
1825	6.5148
1826	7.5963
1827	6.8986
1828	9.0122
1829	8.9256
1830	8.557
1831	8.4754
1832	8.651
1833	7.9758
1834	8.3261
1835	10.701
1836	9.809
1837	9.5002
1838	9.7784
1839	8.919
1840	8.6459
1841	8.7194
1842	8.7486
1843	8.6189
1844	8.2132
1845	9.5534
1846	10.907
1847	10.556
1848	10.154
1849	8.7923
1850	9.5745
1851	8.86
1852	8.8374
1853	8.4856
1854	8.2963
1855	8.3218
1856	7.3808
1857	6.3742
1858	7.4252
1859	7.0537
1860	6.3108
1861	6.5286
1862	7.5403
1863	7.5424
1864	7.576
1865	5.9336
1866	5.7806
1867	5.1346
1868	5.246
1869	5.1848
1870	5.2431
1871	5.7937
1872	6.2424
1873	5.6903
1874	5.7741
1875	6.2191
1876	5.5738
1877	5.3385
1878	6.0836
1879	5.3123
1880	5.8804
1881	5.1339
1882	5.391
1883	5.305
1884	4.9751
1885	4.6684
1886	4.4572
1887	4.707
1888	4.5621
1889	4.5417
1890	4.4405
1891	4.4077
1892	4.2744
1893	4.3203
1894	4.4157
1895	4.0647
1896	4.8119
1897	4.809
1898	4.8214
1899	4.9299
1900	5.0676
1901	6.1739
1902	6.0377
1903	6.2934
1904	6.3574
1905	5.5381
1906	5.179
1907	5.2263
1908	5.533
1909	6.455
1910	7.4048
1911	7.2853
1912	6.5658
1913	6.0341
1914	6.0479
1915	6.3487
1916	6.7799
